iteration,timestamp,nvehicles,ntripupdates,what,wall,cpu
1127,1567045353,747,470,"loading vehicle positions",29.1877,18.836
1127,1567045353,747,470,"updating vehicle information",3.39366,3.393
1127,1567045353,747,470,"updating vehicle states",3755.21,10946.1
1127,1567045353,747,470,"updating network state",0.632169,1.813
1127,1567045353,747,470,"predicting ETAs",1253.75,3032.19
1127,1567045353,747,470,"writing ETAs to protobuf feed",321.294,343.704
1128,1567045383,742,466,"loading vehicle positions",28.3691,18.102
1128,1567045383,742,466,"updating vehicle information",3.08948,3.089
1128,1567045383,742,466,"updating vehicle states",3562.24,10303.3
1128,1567045383,742,466,"updating network state",0.546249,1.44
1128,1567045383,742,466,"predicting ETAs",1270.74,3049.76
1128,1567045383,742,466,"writing ETAs to protobuf feed",338.22,356.189
1129,1567045415,747,464,"loading vehicle positions",28.893,18.236
1129,1567045415,747,464,"updating vehicle information",3.19165,3.191
1129,1567045415,747,464,"updating vehicle states",3775.98,10828.1
1129,1567045415,747,464,"updating network state",0.546637,1.277
1129,1567045415,747,464,"predicting ETAs",1276.64,3087.34
1129,1567045415,747,464,"writing ETAs to protobuf feed",331.021,353.003
1130,1567045445,746,473,"loading vehicle positions",30.1664,19.979
1130,1567045445,746,473,"updating vehicle information",3.17321,3.172
1130,1567045445,746,473,"updating vehicle states",4076.47,10947.2
1130,1567045445,746,473,"updating network state",0.608403,1.746
1130,1567045445,746,473,"predicting ETAs",3671.7,5744.25
1130,1567045445,746,473,"writing ETAs to protobuf feed",316.477,339.124
1131,1567045473,748,473,"loading vehicle positions",27.4644,17.223
1131,1567045473,748,473,"updating vehicle information",3.19767,3.197
1131,1567045473,748,473,"updating vehicle states",3672.85,10527.1
1131,1567045473,748,473,"updating network state",0.521109,1.563
1131,1567045473,748,473,"predicting ETAs",1238.4,2991.55
1131,1567045473,748,473,"writing ETAs to protobuf feed",316.795,339.463
1132,1567045504,751,469,"loading vehicle positions",27.7853,17.645
1132,1567045504,751,469,"updating vehicle information",3.25263,3.252
1132,1567045504,751,469,"updating vehicle states",3448.32,9980.06
1132,1567045504,751,469,"updating network state",0.530792,1.57
1132,1567045504,751,469,"predicting ETAs",1116.73,2972.67
1132,1567045504,751,469,"writing ETAs to protobuf feed",316.61,338.138
1133,1567045534,756,471,"loading vehicle positions",28.7591,17.647
1133,1567045534,756,471,"updating vehicle information",3.18842,3.188
1133,1567045534,756,471,"updating vehicle states",3673.22,10246
1133,1567045534,756,471,"updating network state",0.977494,1.663
1133,1567045534,756,471,"predicting ETAs",1374.99,3088.71
1133,1567045534,756,471,"writing ETAs to protobuf feed",319.37,341.65
1134,1567045563,757,469,"loading vehicle positions",28.6919,18.201
1134,1567045563,757,469,"updating vehicle information",3.33883,3.338
1134,1567045563,757,469,"updating vehicle states",4025.78,10706.8
1134,1567045563,757,469,"updating network state",0.916407,2.347
1134,1567045563,757,469,"predicting ETAs",1295.66,3387.38
1134,1567045563,757,469,"writing ETAs to protobuf feed",318.896,341.451
1135,1567045594,764,477,"loading vehicle positions",28.5814,17.949
1135,1567045594,764,477,"updating vehicle information",3.27435,3.274
1135,1567045594,764,477,"updating vehicle states",3738.68,10234.2
1135,1567045594,764,477,"updating network state",0.64986,1.208
1135,1567045594,764,477,"predicting ETAs",1022.67,2599.53
1135,1567045594,764,477,"writing ETAs to protobuf feed",329.883,348.433
1136,1567045625,757,477,"loading vehicle positions",26.3189,15.986
1136,1567045625,757,477,"updating vehicle information",3.31296,3.312
1136,1567045625,757,477,"updating vehicle states",3626.01,9956.96
1136,1567045625,757,477,"updating network state",0.500628,1.001
1136,1567045625,757,477,"predicting ETAs",1304.35,3010.04
1136,1567045625,757,477,"writing ETAs to protobuf feed",325.239,346.043
1137,1567045653,760,478,"loading vehicle positions",28.033,17.264
1137,1567045653,760,478,"updating vehicle information",3.28628,3.286
1137,1567045653,760,478,"updating vehicle states",3480.56,9731.14
1137,1567045653,760,478,"updating network state",0.491183,1.473
1137,1567045653,760,478,"predicting ETAs",1252.14,3108.3
1137,1567045653,760,478,"writing ETAs to protobuf feed",318.452,336.436
1138,1567045683,764,481,"loading vehicle positions",28.8444,18.358
1138,1567045683,764,481,"updating vehicle information",3.3591,3.356
1138,1567045683,764,481,"updating vehicle states",3578.79,9776
1138,1567045683,764,481,"updating network state",0.550693,1.687
1138,1567045683,764,481,"predicting ETAs",1154.44,2985.88
1138,1567045683,764,481,"writing ETAs to protobuf feed",320.53,339.428
1139,1567045713,769,483,"loading vehicle positions",27.325,17.065
1139,1567045713,769,483,"updating vehicle information",3.28895,3.289
1139,1567045713,769,483,"updating vehicle states",3399.65,9731.3
1139,1567045713,769,483,"updating network state",0.592282,1.422
1139,1567045713,769,483,"predicting ETAs",1931.9,3866.18
1139,1567045713,769,483,"writing ETAs to protobuf feed",318.393,341.115
1140,1567045743,765,473,"loading vehicle positions",28.0445,17.814
1140,1567045743,765,473,"updating vehicle information",3.31099,3.31
1140,1567045743,765,473,"updating vehicle states",3484.49,9650.58
1140,1567045743,765,473,"updating network state",0.514696,1.409
1140,1567045743,765,473,"predicting ETAs",6594.93,8804.83
1140,1567045743,765,473,"writing ETAs to protobuf feed",317.046,339.377
1141,1567045772,779,476,"loading vehicle positions",29.4839,17.926
1141,1567045772,779,476,"updating vehicle information",3.33799,3.338
1141,1567045772,779,476,"updating vehicle states",3488.76,9834.27
1141,1567045772,779,476,"updating network state",0.881796,2.368
1141,1567045772,779,476,"predicting ETAs",1077.3,2711.04
1141,1567045772,779,476,"writing ETAs to protobuf feed",333.378,353.508
1142,1567045803,783,463,"loading vehicle positions",28.147,17.882
1142,1567045803,783,463,"updating vehicle information",3.14472,3.145
1142,1567045803,783,463,"updating vehicle states",3865.11,9656.62
1142,1567045803,783,463,"updating network state",0.537614,1.613
1142,1567045803,783,463,"predicting ETAs",1233.97,3162.53
1142,1567045803,783,463,"writing ETAs to protobuf feed",326.089,346.473
1143,1567045834,787,482,"loading vehicle positions",28.1263,17.337
1143,1567045834,787,482,"updating vehicle information",3.34624,3.346
1143,1567045834,787,482,"updating vehicle states",3747.08,10447.8
1143,1567045834,787,482,"updating network state",0.668884,1.654
1143,1567045834,787,482,"predicting ETAs",1350.86,3318.31
1143,1567045834,787,482,"writing ETAs to protobuf feed",334.356,347.019
1144,1567045864,792,490,"loading vehicle positions",28.9645,18.937
1144,1567045864,792,490,"updating vehicle information",3.54113,3.541
1144,1567045864,792,490,"updating vehicle states",4162.87,11199.8
1144,1567045864,792,490,"updating network state",0.494926,1.484
1144,1567045864,792,490,"predicting ETAs",1405.66,3494.84
1144,1567045864,792,490,"writing ETAs to protobuf feed",337.654,359.933
1145,1567045895,800,498,"loading vehicle positions",32.7849,21.718
1145,1567045895,800,498,"updating vehicle information",6.61125,6.597
1145,1567045895,800,498,"updating vehicle states",3863.31,10503.3
1145,1567045895,800,498,"updating network state",0.509538,1.238
1145,1567045895,800,498,"predicting ETAs",1280.4,2987.85
1145,1567045895,800,498,"writing ETAs to protobuf feed",340.495,359.966
1146,1567045923,799,497,"loading vehicle positions",28.5873,17.893
1146,1567045923,799,497,"updating vehicle information",3.38982,3.389
1146,1567045923,799,497,"updating vehicle states",3787.34,10905.2
1146,1567045923,799,497,"updating network state",0.605925,1.498
1146,1567045923,799,497,"predicting ETAs",1439.98,3491.88
1146,1567045923,799,497,"writing ETAs to protobuf feed",338.886,357.101
1147,1567045954,807,502,"loading vehicle positions",27.7531,17.299
1147,1567045954,807,502,"updating vehicle information",3.4804,3.48
1147,1567045954,807,502,"updating vehicle states",3850.91,10694
1147,1567045954,807,502,"updating network state",0.540078,1.603
1147,1567045954,807,502,"predicting ETAs",1356.38,3106.41
1147,1567045954,807,502,"writing ETAs to protobuf feed",330.582,350.566
1148,1567045985,815,495,"loading vehicle positions",29.415,18.864
1148,1567045985,815,495,"updating vehicle information",3.509,3.508
1148,1567045985,815,495,"updating vehicle states",3590.1,10211.3
1148,1567045985,815,495,"updating network state",0.901312,2.371
1148,1567045985,815,495,"predicting ETAs",1244.5,2908.58
1148,1567045985,815,495,"writing ETAs to protobuf feed",348.339,347.089
1149,1567046013,820,494,"loading vehicle positions",29.0636,18.745
1149,1567046013,820,494,"updating vehicle information",3.31984,3.319
1149,1567046013,820,494,"updating vehicle states",4123.47,11003.3
1149,1567046013,820,494,"updating network state",0.554696,1.365
1149,1567046013,820,494,"predicting ETAs",1274.54,2781.23
1149,1567046013,820,494,"writing ETAs to protobuf feed",340.696,345.849
1150,1567046045,821,493,"loading vehicle positions",29.1252,17.5
1150,1567046045,821,493,"updating vehicle information",3.39845,3.398
1150,1567046045,821,493,"updating vehicle states",3549.34,10177.4
1150,1567046045,821,493,"updating network state",0.574039,1.453
1150,1567046045,821,493,"predicting ETAs",3698.5,6098.22
1150,1567046045,821,493,"writing ETAs to protobuf feed",332.523,355.138
1151,1567046074,825,487,"loading vehicle positions",28.6251,18.212
1151,1567046074,825,487,"updating vehicle information",3.50425,3.504
1151,1567046074,825,487,"updating vehicle states",4601.08,11305.7
1151,1567046074,825,487,"updating network state",0.552927,1.617
1151,1567046074,825,487,"predicting ETAs",1351.31,3057.58
1151,1567046074,825,487,"writing ETAs to protobuf feed",343.004,365.166
1152,1567046105,821,483,"loading vehicle positions",27.7646,17.36
1152,1567046105,821,483,"updating vehicle information",3.80398,3.766
1152,1567046105,821,483,"updating vehicle states",3952.08,10884.1
1152,1567046105,821,483,"updating network state",0.682517,1.605
1152,1567046105,821,483,"predicting ETAs",1536.1,3285.94
1152,1567046105,821,483,"writing ETAs to protobuf feed",352.283,371.865
1153,1567046134,825,488,"loading vehicle positions",33.9421,22.618
1153,1567046134,825,488,"updating vehicle information",3.69793,3.682
1153,1567046134,825,488,"updating vehicle states",4151.97,10761.2
1153,1567046134,825,488,"updating network state",0.50174,1.222
1153,1567046134,825,488,"predicting ETAs",1228.57,2950.61
1153,1567046134,825,488,"writing ETAs to protobuf feed",348.976,360.314
1154,1567046165,825,488,"loading vehicle positions",31.8872,21.904
1154,1567046165,825,488,"updating vehicle information",3.93926,3.938
1154,1567046165,825,488,"updating vehicle states",3985.4,10711.2
1154,1567046165,825,488,"updating network state",0.629305,1.796
1154,1567046165,825,488,"predicting ETAs",1415.99,3342.18
1154,1567046165,825,488,"writing ETAs to protobuf feed",337.83,356.58
1155,1567046195,827,493,"loading vehicle positions",28.7162,18.19
1155,1567046195,827,493,"updating vehicle information",3.67943,3.678
1155,1567046195,827,493,"updating vehicle states",4022.19,11425.7
1155,1567046195,827,493,"updating network state",0.542396,1.085
1155,1567046195,827,493,"predicting ETAs",1186.4,3092.51
1155,1567046195,827,493,"writing ETAs to protobuf feed",333.724,355.577
1156,1567046224,828,494,"loading vehicle positions",29.5096,19.302
1156,1567046224,828,494,"updating vehicle information",3.82214,3.821
1156,1567046224,828,494,"updating vehicle states",3720.93,10690.6
1156,1567046224,828,494,"updating network state",0.518436,1.409
1156,1567046224,828,494,"predicting ETAs",1295.98,3354.56
1156,1567046224,828,494,"writing ETAs to protobuf feed",333.418,355.2
1157,1567046254,834,495,"loading vehicle positions",28.095,17.684
1157,1567046254,834,495,"updating vehicle information",3.57889,3.578
1157,1567046254,834,495,"updating vehicle states",4322.51,11315.5
1157,1567046254,834,495,"updating network state",0.549976,1.575
1157,1567046254,834,495,"predicting ETAs",1410.58,3414.35
1157,1567046254,834,495,"writing ETAs to protobuf feed",325.831,346.169
1158,1567046284,831,491,"loading vehicle positions",29.8514,18.915
1158,1567046284,831,491,"updating vehicle information",3.53423,3.534
1158,1567046284,831,491,"updating vehicle states",4408.62,11273.2
1158,1567046284,831,491,"updating network state",0.601967,1.804
1158,1567046284,831,491,"predicting ETAs",1562.16,3564.18
1158,1567046284,831,491,"writing ETAs to protobuf feed",369.042,370.648
1159,1567046315,841,487,"loading vehicle positions",33.8819,19.641
1159,1567046315,841,487,"updating vehicle information",3.67875,3.648
1159,1567046315,841,487,"updating vehicle states",4806.59,11448.8
1159,1567046315,841,487,"updating network state",0.521913,1.267
1159,1567046315,841,487,"predicting ETAs",1421.68,3611.1
1159,1567046315,841,487,"writing ETAs to protobuf feed",332.051,353.738
1160,1567046344,839,487,"loading vehicle positions",34.6321,23.913
1160,1567046344,839,487,"updating vehicle information",5.42174,5.421
1160,1567046344,839,487,"updating vehicle states",3788.17,10176.1
1160,1567046344,839,487,"updating network state",0.511267,1.534
1160,1567046344,839,487,"predicting ETAs",4068.11,6182.4
1160,1567046344,839,487,"writing ETAs to protobuf feed",342.97,365.503
1161,1567046372,838,489,"loading vehicle positions",27.9779,17.604
1161,1567046372,838,489,"updating vehicle information",3.51236,3.512
1161,1567046372,838,489,"updating vehicle states",4549.72,11688.3
1161,1567046372,838,489,"updating network state",0.562416,1.687
1161,1567046372,838,489,"predicting ETAs",1230.62,3157.42
1161,1567046372,838,489,"writing ETAs to protobuf feed",331.786,349.936
1162,1567046403,827,492,"loading vehicle positions",29.2375,18.509
1162,1567046403,827,492,"updating vehicle information",3.51099,3.51
1162,1567046403,827,492,"updating vehicle states",4106.26,11200
1162,1567046403,827,492,"updating network state",0.545799,0.957
1162,1567046403,827,492,"predicting ETAs",1483.09,3003.96
1162,1567046403,827,492,"writing ETAs to protobuf feed",331.435,351.248
1163,1567046434,834,499,"loading vehicle positions",27.3957,16.95
1163,1567046434,834,499,"updating vehicle information",3.36829,3.368
1163,1567046434,834,499,"updating vehicle states",4726.81,11756.6
1163,1567046434,834,499,"updating network state",0.520072,1.56
1163,1567046434,834,499,"predicting ETAs",1447.54,3544.61
1163,1567046434,834,499,"writing ETAs to protobuf feed",366.504,378.962
1164,1567046464,841,502,"loading vehicle positions",33.5425,23.574
1164,1567046464,841,502,"updating vehicle information",6.53483,4.432
1164,1567046464,841,502,"updating vehicle states",4057.14,10907
1164,1567046464,841,502,"updating network state",0.88959,2.36
1164,1567046464,841,502,"predicting ETAs",1479.78,3725.35
1164,1567046464,841,502,"writing ETAs to protobuf feed",330.049,352.077
1165,1567046494,845,502,"loading vehicle positions",29.4419,19.007
1165,1567046494,845,502,"updating vehicle information",3.66839,3.667
1165,1567046494,845,502,"updating vehicle states",4335.53,11503.5
